recTime,fltKey,bcnCode,source,AcId,acType,Orig,Dest,OpsType,estOrig,estDest,modeSCode
1656720779.0,40574,,ADSB,O90,,LAX,LAX,I,LAX,LAX,a4dd9d
1656720840.0,40575,235.0,LAX,N4547F,P28A,SMO,,O,SMO,,a5844b
1656720879.0,40576,1201.0,LAX,UNKN,,,,,,,a3bd29
1656720904.0,40577,1200.0,LAX,1200,,,SMO,O,,SMO,a6ba87
1656722746.0,40578,1301.0,LAX,EJA668,C68A,,,,,,
1656722769.0,40579,4723.0,MODE_S,ASA541,A21N,,,,,,acda07
1656722855.0,40580,4655.0,MODE_S,AAL739,A321,,,,,,a0bcb2
1656722862.0,40581,4723.0,LAX,ASA541,A21N,,,,,,acda07
1656722865.0,40582,1301.0,ASR9,EJA668,C68A,,,,,,
1656722918.0,40583,4723.0,ASR9,ASA541,A21N,,,,,,
1656720603.0,40584,2420.0,LAX,AAL2776,B738,LAX,,D,LAX,,abedc8
1656720635.0,40585,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,ac4818
1656720684.0,40586,5764.0,LAX,ASA296,B738,LAX,,D,LAX,,a7197d
1656720685.0,40587,2456.0,LAX,ACA556,B38M,,LAX,A,,LAX,c030fd
1656720816.0,40588,1432.0,LAX,AAL2880,A320,,LAX,A,,LAX,a8d206
1656720825.875,40589,1200.0,LAX,ASA65C,ACFT,LAX,LAX,I,LAX,LAX,a6b435
1656720973.0,40591,5676.0,SMRMODE_SADSB,SKW6256,E75L,,LAX,A,,LAX,a675a9
1656721186.0,40592,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,a6ba87
1656721258.0,40593,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1656722914.0,40594,6745.0,MODE_S,6745,,,,,,,a6dd36
1656722944.0,40595,4655.0,LAX,AAL739,A321,,,,,,a0bcb2
1656723022.0,40596,1360.0,ASR9,EJM848,GLF5,,,,,,ab9e5a
1656723051.0,40597,6745.0,LAX,UNKN,,,,,,,a6dd36
1656723090.0,40598,1360.0,LAX,EJM848,GLF5,,,,,,ab9e5a
1656723114.0,40599,1360.0,LAX,EJM848,GLF5,,,,,,ab9e5a
1656723167.0,40600,1360.0,ASR9,EJM848,GLF5,,,,,,
1656719177.0,40601,6755.0,ADSB,DAL1856,B738,,LAX,A,,LAX,a45b96
1656719302.0,40602,1336.0,LAX,SWA2487,B737,LAX,,D,LAX,,aaa107
1656719516.0,40603,1726.0,SMR,DLH450,A343,,LAX,A,,LAX,3c64f0
1656720164.0,40604,4625.0,LAX,JBU1080,A320,LAX,,D,LAX,,a7167f
1656720348.0,40605,1365.0,ADSB,UAE37V,A388,LAX,,D,LAX,,8964b6
1656720493.0,40606,2660.0,LAX,QFA15,A332,,LAX,A,,LAX,7c1479
1656720804.0,40607,2005.0,LAX,UAL923,B789,LAX,,D,LAX,,a2a3b6
1656721043.0,40608,3537.0,LAX,ASA371,B739,,LAX,A,,LAX,a5320b
1656721054.0,40609,6750.0,LAX,SKW952P,E75L,LAX,,D,LAX,,a134d5
1656721061.0,40610,257.0,LAX,N777VP,P28A,,SMO,O,,SMO,aa84f1
1656721119.0,40611,7242.0,LAX,AMX643,B38M,LAX,,D,LAX,,0d0af7
1656721151.0,40612,246.0,LAX,N34YP,CRUZ,,SMO,O,,SMO,a3bd29
1656721179.0,40613,1047.0,LAX,NKS955,A20N,,LAX,A,,LAX,ad4fde
1656721182.0,40614,2023.0,LAX,N580ML,E35L,LAX,,D,LAX,,a77706
1656721229.0,40615,1201.0,LAX,1201,,,,,,,a5844b
1656721270.0,40616,250.0,LAX,N195PS,CRUZ,SMO,,O,SMO,,a17c14
1656721403.0,40617,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,a7a8f8
1656721488.0,40618,4714.0,LAX,EJA617,C56X,LAX,,D,LAX,,a80a2e
1656721509.0,40619,1730.0,LAX,SKW6268,E75L,,LAX,A,,LAX,a64a73
1656721592.0,40620,6723.0,LAX,SKW3765,E75L,LAX,,D,LAX,,a30d6b
1656723111.0,40625,1007.0,LAX,SWA368,B737,,,,,,acef18
1656723171.0,40626,1362.0,LAX,UAL1617,B739,,,,,,aa2ba4
1656723250.0,40627,1362.0,LAX,UAL1617,B739,,,,,,aa2ba4
1656723286.0,40628,,LAX,UNKN,,,,,,,aa2ba4
1656723296.0,40629,,LAX,UNKN,,,,,,,aa2ba4
1656723308.0,40630,1362.0,LAX,UAL1617,B739,,,,,,
1656723435.0,40631,4734.0,LAX,SWA1063,B738,,,,,,abd204
1656723637.0,40632,1033.0,LAX,SWA1494,B737,,,,,,
1656723659.0,40633,1375.0,LAX,1375,,,,,,,
1656723736.0,40634,1033.0,ASR9,SWA1494,B737,,,,,,
1656721471.0,40635,3742.0,LAX,SKW5432,CRJ2,,LAX,A,,LAX,a9586e
1656721608.0,40636,3564.0,LAX,SKW5578,CRJ2,,LAX,A,,LAX,ac9fbe
1656721681.0,40637,507.0,LAX,SWA1509,B737,,LAX,A,,LAX,a9d053
1656721799.0,40638,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,ac4818
1656721838.0,40639,4666.0,LAX,UPS9336,B763,,LAX,A,,LAX,a3d568
1656721859.0,40640,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1656721957.0,40641,1332.0,LAX,SKW3395,E75L,,LAX,A,,LAX,a11e8b
1656721975.0,40642,4715.0,LAX,N21643,C172,,HHR,O,,HHR,a1d2cc
1656721993.0,40643,1200.0,LAX,1200,,CPM,HHR,O,CPM,HHR,ab063f
1656722011.0,40644,4670.0,LAX,DPJ328,C56X,,,,,,a38d8d
1656722075.0,40645,2060.0,LAX,SWA1220,B738,LAX,,D,LAX,,abebe0
1656722098.0,40646,224.0,LAX,N825US,DA40,,,,,,ab4541
1656722167.0,40648,6506.0,LAX,N673BA,PC12,,HHR,O,,HHR,a8e6f7
1656723866.0,40649,2067.0,LAX,AAL1029,A321,,,,,,ad8935
1656723949.0,40650,7337.0,MODE_SASR9,LOT2PA,B788,,,,,,48ae06
1656724018.0,40651,7337.0,ASR9,LOT2PA,B788,,,,,,48ae06
1656720397.0,40652,7366.0,LAX,AAY1482,A320,LAX,,D,LAX,,a2b2e1
1656721013.0,40653,4723.0,LAX,ASA541,A21N,LAX,,D,LAX,,acda07
1656721219.0,40654,4655.0,LAX,AAL739,A321,LAX,,D,LAX,,a0bcb2
1656721357.0,40655,1373.0,LAX,ABX105,B762,LAX,,D,LAX,,aa9bc1
1656721377.0,40656,1013.0,LAX,BAW28F,B77W,LAX,,D,LAX,,407994
1656721538.0,40657,2047.0,LAX,DAL2626,A321,LAX,,D,LAX,,a017a8
1656721663.0,40658,1201.0,LAX,UNKN,,,,,,,aa38dc
1656721796.0,40659,1327.0,LAX,NKS591,A320,LAX,,D,LAX,,a80287
1656721869.0,40660,6612.0,SMRADSB,SKW5341,CRJ2,,LAX,A,,LAX,ac9850
1656721999.0,40661,1323.0,LAX,SKW6283,E75L,LAX,,D,LAX,,a66a84
1656722013.0,40662,1200.0,ADSB,1200,,SMO,SMO,O,SMO,SMO,a7a8f8
1656722067.0,40663,1460.0,SMR,UAL625,B753,,LAX,A,,LAX,aab187
1656722068.0,40664,1200.0,LAX,1200,,,HHR,O,,HHR,a6db9c
1656722116.0,40665,4156.0,LAX,DAL1221,A321,,LAX,A,,LAX,a49206
1656722162.0,40666,1362.0,LAX,UAL1617,B739,LAX,,D,LAX,,aa2ba4
1656722183.0,40667,3030.0,LAX,NKS867,A320,,LAX,A,,LAX,a838e2
1656722207.0,40668,3231.0,LAX,SKW5844,CRJ2,,LAX,A,,LAX,a5e2bc
1656722238.0,40669,1200.0,ADSB,1200,,,HHR,O,,HHR,a387a2
1656722252.0,40670,6701.0,LAX,AAL899,A321,LAX,,D,LAX,,a70c67
1656722275.0,40671,4667.0,MODE_S,N472RV,RV8,,,,,,a5ca13
1656722284.0,40672,1364.0,LAX,UAL1450,B752,,LAX,A,,LAX,a77c11
1656722325.0,40673,1201.0,LAX,UNKN,,,,,,,abdf4e
1656722497.0,40674,2014.0,LAX,SKW3637,E75L,LAX,,D,LAX,,a2af91
1656722536.0,40675,1360.0,LAX,EJM848,GLF5,LAX,,D,LAX,,ab9e5a
1656722690.0,40676,1200.0,ADSB,1200,,,,,,,a456e4
1656724222.0,40679,1065.0,LAX,KLM604,B772,,,,,,4843f2
1656724246.0,40680,1065.0,ASR9,KLM604,B772,,,,,,4843f2
1656724392.0,40681,5765.0,LAX,HZA2,A320,,,,,,710223
1656724440.0,40682,2020.0,LAX,SKW923V,E75L,,,,,,
1656724441.0,40683,5765.0,LAX,HZA2,A320,,,,,,710223
1656724508.0,40684,2020.0,LAX,SKW923V,E75L,,,,,,a1600b
1656724535.0,40685,2020.0,ASR9,SKW923V,E75L,,,,,,a1600b
1656719710.0,40686,4734.0,LAX,SWA1063,B738,LAX,,D,LAX,,abd204
1656722097.0,40687,6713.0,LAX,AAL247,A21N,LAX,,D,LAX,,a5031a
1656722303.0,40688,1053.0,LAX,DAL1224,BCS1,LAX,,D,LAX,,a022c6
1656722318.0,40689,1572.0,SMR,ASA589,A320,,LAX,A,,LAX,ab9448
1656722394.0,40690,7324.0,LAX,UAL1578,A320,,LAX,A,,LAX,a5f1ca
1656722491.0,40691,1410.0,LAX,CES7577,A332,,LAX,A,,LAX,780b7e
1656722529.0,40692,7274.0,LAX,JBU536,A320,LAX,,D,LAX,,a7b832
1656722593.0,40693,1574.0,LAX,DAL497,B763,,LAX,A,,LAX,a189f2
1656722614.0,40694,6714.0,LAX,VOI913,A320,LAX,,D,LAX,,0d0984
1656722682.0,40695,7254.0,LAX,DAL335,A321,,LAX,A,,LAX,a359bc
1656722718.0,40696,7271.0,LAX,CSN442,B77L,LAX,,D,LAX,,780da9
1656722771.0,40697,6711.0,LAX,SKW921L,E75L,LAX,,D,LAX,,a1460a
1656722775.0,40698,4701.0,LAX,N319EG,P28A,,,,,,a368ab
1656722788.0,40699,3711.0,LAX,SKW3287,CRJ7,,LAX,A,,LAX,a8aaa5
1656722797.0,40700,1135.0,LAX,AAL1454,A21N,,LAX,A,,LAX,a515ad
1656722810.0,40701,1200.0,ADSB,1200,,,SMO,O,,SMO,a6ba87
1656722897.0,40702,1306.0,MODE_S,FDX326,B763,,LAX,A,,LAX,a2c4b6
1656722897.0,40703,6703.0,LAX,DAL664,B739,LAX,,D,LAX,,ab477d
1656722964.0,40704,4724.0,LAX,DAL967,BCS1,LAX,,D,LAX,,a02c91
1656722973.0,40705,1200.0,ADSB,1200,,,,,,,a456e4
1656723095.0,40706,4610.0,LAX,FDY805,C208,,LAX,A,,LAX,ad35ed
1656723154.0,40707,2052.0,LAX,SKW6272,E75L,LAX,,D,LAX,,a63f4e
1656723207.0,40708,264.0,LAX,N702SC,SR22,SMO,,O,SMO,,a95d8f
1656723251.0,40709,225.0,LAX,N7645F,P28A,,SMO,O,,SMO,aa5371
1656723404.0,40710,1200.0,LAX,1200,,TOA,,O,TOA,,abe2b1
1656724874.0,40711,1376.0,MODE_S,DAL2752,BCS1,,,,,,a0311d
1656724998.0,40712,1376.0,ASR9,DAL2752,BCS1,,,,,,
1656725082.0,40713,4752.0,LAX,N781MM,E550,,,,,,aa955c
1656725296.0,40714,2013.0,MODE_S,JBU2124,A321,,,,,,acf906
1656722762.0,40715,7337.0,ADSB,LOT2PA,B788,LAX,,D,LAX,,48ae06
1656722868.0,40716,1065.0,LAX,KLM604,B772,LAX,,D,LAX,,4843f2
1656722906.0,40717,1201.0,LAX,1201,,,,,,,a7f4ff
1656722958.0,40718,2002.0,LAX,UAL1170,B772,LAX,,D,LAX,,aa9249
1656723008.0,40719,3254.0,MODE_SADSB,SKW6270,E75L,,LAX,A,,LAX,a66316
1656723069.0,40720,2067.0,LAX,AAL1029,A321,LAX,,D,LAX,,ad8935
1656723230.0,40721,3541.0,LAX,SKW5277,E75L,,LAX,A,,LAX,a04f49
1656723233.0,40722,5777.0,LAX,AAL1375,B738,,LAX,A,,LAX,ab35cb
1656723327.0,40723,1201.0,LAX,1201,,HHR,,O,HHR,,a4d14f
1656723376.0,40724,4775.0,LAX,SKW3322,E75L,,LAX,A,,LAX,a129b0
1656723393.0,40725,2062.0,LAX,SWA978,B737,,LAX,A,,LAX,acab3f
1656723512.0,40726,1201.0,LAX,UNKN,,,,,,,abdf4e
1656723544.0,40728,5761.0,LAX,DAL773,BCS3,LAX,,D,LAX,,a335fa
1656723570.0,40729,6305.0,LAX,WSN95,J328,,HHR,O,,HHR,a49680
1656723633.0,40730,1734.0,SMRMODE_SADSB,SWA629,B738,,LAX,A,,LAX,abc3c6
1656723945.0,40734,4653.0,LAX,N421GF,C421,,,,,,a4fff2
1656725279.0,40735,7301.0,LAX,AAY6,A320,,,,,,
1656725359.0,40736,2013.0,LAX,JBU2124,A321,,,,,,acf906
1656725366.0,40737,,LAX,UNKN,,,,,,,a2fe28
1656725392.0,40738,7301.0,LAX,AAY6,A320,,,,,,
1656725531.0,40739,4662.0,ASR9,UAL1464,A320,,,,,,
1656725579.0,40740,4662.0,LAX,UAL1464,A320,,,,,,a55b3c
1656725637.0,40741,4662.0,LAX,UAL1464,A320,,,,,,
1656725673.0,40742,3644.0,LAX,SKW3383,E75L,,,,,,
1656725680.0,40743,6730.0,MODE_S,UAL1467,B738,,,,,,a43ea6
1656725742.0,40744,,MODE_S,UNKN,,,,,,,a13c43
1656725777.0,40745,3644.0,LAX,SKW3383,E75L,,,,,,
1656725815.0,40746,6730.0,ASR9,UAL1467,B738,,,,,,
1656725835.0,40747,2053.0,LAX,SCX426,B738,,,,,,ab704b
1656722807.0,40748,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,a01ed8
1656723313.0,40749,250.0,LAX,N195PS,CRUZ,,SMO,O,,SMO,a17c14
1656723521.0,40750,6360.0,SMRMODE_SADSB,SKW3755,E75L,,LAX,A,,LAX,a2ed5a
1656723657.0,40751,7620.0,LAX,UAL1484,A320,LAX,,D,LAX,,a4b21b
1656723695.0,40752,5735.0,LAX,DAL443,B739,LAX,,D,LAX,,ac1466
1656723771.0,40753,1702.0,LAX,EIN6PE,A333,,LAX,A,,LAX,4caa40
1656723778.0,40754,5765.0,LAX,HZA2,A320,LAX,,D,LAX,,710223
1656723796.0,40755,3252.0,LAX,AAL969,A321,,LAX,A,,LAX,adb0b4
1656723915.0,40756,3716.0,SMRMODE_SADSB,SKW3434,E75L,,LAX,A,,LAX,a1801c
1656724017.0,40757,3127.0,LAX,DAL978,B738,,LAX,A,,LAX,a448fc
1656724044.0,40758,1200.0,LAX,1200,,,,,,,a54f83
1656724106.0,40759,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1656724178.0,40760,,LAX,UAST4,,LAX,LAX,I,LAX,LAX,a84af0
1656724212.0,40761,1200.0,LAX,1200,,,,,,,aac1e5
1656724260.0,40762,1732.0,LAX,SWA651,B737,,LAX,A,,LAX,acc02b
1656724330.0,40763,7205.0,LAX,N112A,TB20,,SMO,O,,SMO,a033a1
1656724463.0,40765,1201.0,LAX,1201,,,,,,,a41260
1656725888.0,40767,2053.0,LAX,SCX426,B738,,,,,,ab704b
1656725935.0,40768,7240.0,LAX,SWA446,B737,,,,,,
1656726156.0,40769,7221.0,LAX,IBE6170,A332,,,,,,3450d6
1656726211.0,40770,6776.0,LAX,SWA1779,B737,,,,,,
1656726258.0,40771,7232.0,MODE_S,ACA2076,A333,,,,,,c06120
1656726323.0,40772,6776.0,LAX,SWA1779,B737,,,,,,
1656726378.0,40773,1367.0,LAX,SWA3025,B738,,,,,,
1656726398.0,40774,7232.0,LAX,ACA2076,A333,,,,,,
1656726469.0,40775,3767.0,LAX,SWA454,B737,,,,,,a537b2
1656723921.0,40776,2155.0,LAX,DAL9962,B752,,LAX,A,,LAX,a6fb2e
1656724092.0,40777,5705.0,LAX,HAL9,A332,LAX,,D,LAX,,a48730
1656724148.0,40778,3734.0,LAX,SKW4797,E75L,,LAX,A,,LAX,a0e5d7
1656724190.0,40779,1200.0,ADSB,1200,,,,,,,a9a119
1656724232.0,40780,2463.0,LAX,DAL1537,B752,LAX,,D,LAX,,a6e12d
1656724336.0,40781,2237.0,LAX,AVA084,A332,,LAX,A,,LAX,ad9295
1656724374.0,40782,503.0,SMRADSB,SKW4080,E75L,,LAX,A,,LAX,a2b348
1656724416.0,40783,7275.0,LAX,SKW6255,E75L,LAX,,D,LAX,,a675a9
1656724623.0,40784,4752.0,LAX,N781MM,E550,LAX,,D,LAX,,aa955c
1656724736.0,40785,1664.0,LAX,WSN92,J328,,HHR,O,,HHR,a17153
1656724810.5,40787,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1656724888.0,40788,1200.0,LAX,1200,,,,,,,a456e4
1656724901.0,40789,4721.0,LAX,N65710,C172,,HHR,O,,HHR,a8a94f
1656722543.0,40791,224.0,LAX,TV5,,,,,,,acd27a
1656724140.0,40792,6742.0,LAX,CCA654,A359,LAX,,D,LAX,,7816b5
1656724430.0,40793,4662.0,LAX,UAL1464,A320,LAX,,D,LAX,,a55b3c
1656724503.0,40794,3723.0,LAX,SWA2988,B737,,LAX,A,,LAX,aca01a
1656724539.0,40795,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,a0430a
1656724608.0,40796,2000.0,LAX,LAN133,ACFT,LAX,LAX,I,LAX,LAX,e80211
1656724623.0,40797,6730.0,LAX,UAL1467,B738,LAX,,D,LAX,,a43ea6
1656724640.0,40798,5714.0,LAX,DAL477,A321,LAX,,D,LAX,,a0540a
1656724662.0,40799,2013.0,LAX,JBU2124,A321,LAX,,D,LAX,,acf906
1656724708.0,40800,2422.0,LAX,DAL1296,BCS3,LAX,,D,LAX,,a33243
1656724815.0,40801,2016.0,LAX,DAL661,A320,LAX,,D,LAX,,a3dc47
1656724818.0,40802,2053.0,LAX,SCX426,B738,LAX,,D,LAX,,ab704b
1656724824.0,40803,6727.0,LAX,AAL2119,A320,LAX,,D,LAX,,a8d206
1656724903.0,40804,215.0,LAX,N3381F,C182,HHR,,O,HHR,,a3b608
1656724965.0,40805,264.0,LAX,N702SC,SR22,,SMO,O,,SMO,a95d8f
1656725118.0,40807,1002.0,SMRMODE_SADSB,NKS502,A320,,LAX,A,,LAX,a7d751
1656725193.0,40808,1200.0,ADSB,1200,,,,,,,a456e4
1656725215.0,40809,6777.0,LAX,SWA1509,B737,LAX,,D,LAX,,a9d053
1656725227.0,40810,2451.0,LAX,N673BA,PC12,HHR,,O,HHR,,a8e6f7
1656725229.0,40811,4660.0,SMRMODE_SADSB,XAFPS,GLF5,,LAX,A,,LAX,0d0cbb
1656725229.875,40812,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1656725330.0,40813,230.0,LAX,N8132R,P28A,,,,,,ab172f
1656725393.0,40814,232.0,LAX,N667DG,SR20,,HHR,O,,HHR,a8ce8c
1656726829.0,40815,1314.0,LAX,SKW5282,CRJ2,,,,,,ac9fbe
1656726903.0,40816,2073.0,LAX,N70CG,C501,,,,,,
1656726972.0,40817,6770.0,LAX,SWA2330,B38M,,,,,,
1656727094.0,40818,2073.0,LAX,N70CG,C501,,,,,,
1656727141.0,40819,2004.0,LAX,AAL134,B77W,,,,,,a999d2
1656727207.0,40820,2004.0,LAX,AAL134,B77W,,,,,,a999d2
1656721341.0,40821,,SMR,O05,,LAX,LAX,I,LAX,LAX,a83604
1656722398.0,40822,7240.0,LAX,ACA777,BCS3,,LAX,A,,LAX,c066f4
1656724714.0,40823,7371.0,LAX,ANA125,B77W,LAX,,D,LAX,,8695a4
1656724929.0,40824,7221.0,LAX,IBE6170,A332,LAX,,D,LAX,,3450d6
1656724989.0,40825,7256.0,LAX,DAL2331,B739,LAX,,D,LAX,,acc5fb
1656725036.0,40826,6367.0,LAX,UAL2014,A319,,LAX,A,,LAX,ab050f
1656725112.0,40827,4201.0,LAX,4201,,,,,,,a8d33a
1656725166.0,40828,702.0,LAX,AAL884,A321,,LAX,A,,LAX,ac8ce5
1656725305.0,40829,1420.0,SMR,CAL010,B77W,,LAX,A,,LAX,899021
1656725309.0,40830,261.0,LAX,N208S,,,HHR,O,,HHR,a1b14b
1656725457.0,40831,6263.0,LAX,N143MW,GLEX,,LAX,A,,LAX,a0aefd
1656725664.0,40832,4630.0,LAX,N626FT,AA5,,,,,,a82d16
1656725858.0,40834,210.0,LAX,PD3,,,,,,,
1656727483.0,40835,4775.0,LAX,SWA978,B737,,,,,,acab3f
1656727491.0,40836,4775.0,LAX,SWA978,B737,,,,,,acab3f
1656727498.0,40837,2475.0,LAX,NKS2901,A320,,,,,,
1656727541.0,40838,4775.0,LAX,SWA978,B737,,,,,,acab3f
1656727557.0,40839,2475.0,LAX,NKS2901,A320,,,,,,a92fa3
1656725171.0,40840,1342.0,LAX,VIR142,B789,LAX,,D,LAX,,407371
1656725319.0,40841,7232.0,LAX,ACA2076,A333,LAX,,D,LAX,,c06120
1656725442.0,40842,4631.0,LAX,FDY806,C208,LAX,,D,LAX,,ad35ed
1656725482.0,40843,1312.0,LAX,AMX783,B738,LAX,,D,LAX,,0d0805
1656725491.0,40844,1200.0,ADSB,1200,,SMO,SMO,O,SMO,SMO,a06bfa
1656725584.0,40845,1426.0,LAX,AFR077,B772,,LAX,A,,LAX,3949e9
1656725802.0,40846,4620.0,LAX,N5148V,C172,,SMO,O,,SMO,a673cf
1656727807.0,40849,6731.0,LAX,ASA583,A320,,,,,,
1656727829.0,40850,6733.0,LAX,AFR069,B77W,,,,,,394a00
1656727875.0,40851,6731.0,LAX,ASA583,A320,,,,,,a86e85
1656727886.0,40852,6733.0,LAX,AFR069,B77W,,,,,,394a00
1656727959.0,40853,1377.0,LAX,N322LL,E55P,,,,,,
1656724668.0,40854,2714.0,LAX,SKW3303,E75L,,LAX,A,,LAX,a1589d
1656725334.0,40855,1064.0,LAX,AAL285,A21N,LAX,,D,LAX,,a4bf41
1656725453.0,40856,1076.0,LAX,THT7,B789,LAX,,D,LAX,,3a5400
1656725748.0,40857,1630.0,SMR,CKS363,B744,,LAX,A,,LAX,aa01a2
1656725774.0,40858,33.0,LAX,D21,ACFT,LAX,LAX,I,LAX,LAX,a189f2
1656725863.0,40859,2676.0,MODE_S,THT502,B789,,LAX,A,,LAX,3a3688
1656725983.0,40860,761.0,LAX,SWA1254,B737,,LAX,A,,LAX,a1dcf2
1656725987.0,40861,2072.0,SMRMODE_SADSB,SKW3537,E75L,,LAX,A,,LAX,a231a6
1656726307.0,40862,,LAX,O90,,LAX,LAX,I,LAX,LAX,a4dd9d
1656728117.0,40863,1377.0,ASR9,N322LL,E55P,,,,,,
1656728172.0,40864,7216.0,LAX,SWA2633,B38M,,,,,,
1656728284.0,40865,7216.0,LAX,SWA2633,B38M,,,,,,
1656728321.0,40866,5765.0,LAX,HZA2,A320,,,,,,710223
1656725763.0,40867,6307.0,LAX,SKW3308,E75L,,LAX,A,,LAX,a4b5b6
1656725851.0,40868,2651.0,MODE_SADSB,SKW6295,E75L,,LAX,A,,LAX,a646bc
1656725997.0,40869,1314.0,LAX,SKW5282,CRJ2,LAX,,D,LAX,,ac9fbe
1656726072.0,40870,1661.0,LAX,AAL650,A321,,LAX,A,,LAX,a0b8fb
1656726091.0,40871,6707.0,LAX,CKS256,B77L,LAX,,D,LAX,,aa70b1
1656726119.0,40872,6724.0,LAX,QFA93,B789,,LAX,A,,LAX,7c8065
1656726171.0,40873,7757.0,LAX,SKW6261,E75L,LAX,,D,LAX,,a64a73
1656726249.0,40874,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,a3bd29
1656726281.0,40875,1561.0,LAX,SKW3353,E75L,,LAX,A,,LAX,a4e0ec
1656726394.0,40876,1200.0,LAX,1200,,SMO,,O,SMO,,ac4818
1656726444.0,40877,4622.0,LAX,N404CA,P28A,,,,,,a4bbb0
1656726447.0,40878,,SMR,UNKN,,LAX,LAX,I,LAX,LAX,
1656726461.0,40879,1200.0,ADSB,1200,,HHR,,O,HHR,,a6db9c
1656726486.0,40880,1200.0,ADSB,1200,,SMO,SMO,O,SMO,SMO,a06bfa
1656728399.0,40881,7365.0,LAX,THY10,B77W,,,,,,4bb143
1656728428.0,40882,3760.0,LAX,SKW909J,E75L,,,,,,
1656728469.0,40883,7365.0,LAX,THY10,B77W,,,,,,4bb143
1656724296.0,40884,1040.0,LAX,DLH453,A346,LAX,,D,LAX,,3c6516
1656725898.0,40885,2004.0,LAX,AAL134,B77W,LAX,,D,LAX,,a999d2
1656726214.0,40886,1311.0,LAX,DAL2190,B738,LAX,,D,LAX,,a45b96
1656726267.0,40887,7612.0,LAX,SKW3474,E75L,LAX,,D,LAX,,a4ae48
1656726283.0,40888,5712.0,LAX,AAL1024,A321,,LAX,A,,LAX,acb636
1656726291.0,40889,1036.0,LAX,SKW5591,CRJ2,LAX,,D,LAX,,a5e2bc
1656726453.0,40890,4114.0,LAX,SKW5117,CRJ2,,LAX,A,,LAX,abf057
1656726931.0,40891,1200.0,ADSB,1200,,,HHR,O,,HHR,a6db9c
1656728555.0,40892,2012.0,LAX,SWA470,B737,,,,,,a2f77b
1656728817.0,40893,2030.0,LAX,DAL774,A321,,,,,,a359bc
1656728875.0,40894,2030.0,LAX,DAL774,A321,,,,,,a359bc
1656726656.0,40895,2034.0,LAX,DAL703,B739,,LAX,A,,LAX,ab09b4
1656726738.0,40896,6766.0,LAX,SKW5774,CRJ7,,LAX,A,,LAX,aab38f
1656726740.0,40897,1370.0,LAX,ASA532,B739,LAX,,D,LAX,,a5320b
1656726834.0,40898,4740.0,SMR,SWA1760,B737,,LAX,A,,LAX,a5a30a
1656726928.0,40899,1136.0,LAX,AAL341,A321,,LAX,A,,LAX,a00d5b
1656727108.0,40900,237.0,LAX,N5322P,C172,SMO,,O,SMO,,a6ba87
1656727158.0,40901,4743.0,LAX,N825US,DA40,,,,,,ab4541
1656728890.0,40902,2030.0,LAX,DAL774,A321,,,,,,a359bc
1656728923.0,40903,7610.0,MODE_SASR9,SWA2988,B737,,,,,,aca01a
1656728968.0,40904,7610.0,LAX,SWA2988,B737,,,,,,aca01a
1656729010.0,40905,7610.0,LAX,SWA2988,B737,,,,,,aca01a
1656729028.0,40906,,LAX,UNKN,,,,,,,aca01a
1656729113.0,40907,2032.0,LAX,2032,,,,,,,
1656726838.0,40908,6733.0,LAX,AFR069,B77W,LAX,,D,LAX,,394a00
1656726873.0,40909,7264.0,LAX,UAL733,B739,LAX,,D,LAX,,a94b51
1656726924.0,40910,3530.0,SMRADSB,DAL2947,BCS1,,LAX,A,,LAX,a017a5
1656726946.0,40911,4775.0,LAX,SWA978,B737,LAX,,D,LAX,,acab3f
1656726974.0,40912,1200.0,ADSB,1200,,SMO,SMO,O,SMO,SMO,a3bd29
1656726974.0,40913,1015.0,LAX,NKS1073,A320,LAX,,D,LAX,,a838e2
1656727040.0,40914,1762.0,LAX,CKS361,B744,,LAX,A,,LAX,a98edc
1656727059.0,40915,,LAX,O87,,LAX,LAX,I,LAX,LAX,a4c143
1656727060.0,40916,6246.0,LAX,AAL374,B788,,LAX,A,,LAX,abfdd1
1656727155.0,40917,1317.0,LAX,DAL1024,A321,LAX,,D,LAX,,a49206
1656727168.0,40918,6530.0,LAX,SWA2334,B738,,LAX,A,,LAX,abe872
1656727182.0,40919,1200.0,LAX,1200,,SMO,SMO,O,SMO,SMO,a06bfa
1656727270.0,40920,241.0,LAX,N796SP,C172,,SMO,O,,SMO,aacfed
1656727285.0,40921,1201.0,LAX,UNKN,,HHR,,O,HHR,,a18d1a
1656727300.0,40922,3612.0,LAX,AAL2318,A321,,LAX,A,,LAX,a6c88e
1656727310.0,40923,4771.0,LAX,N143MW,GLEX,LAX,,D,LAX,,a0aefd
