,lKey,cKey,StartDate,StartTime,tMidnightSecs,tStartSecs,tStopSecs,tStart,tStop,Duration,Msn,AcId,AcType,PC,WC,Bcn,OT,Airline,CT,Orig,EstOrig,TOFRwy,Dest,EstDest,LNDRwy,ATAThdArr,tON,FacName,equipList,pKey
7129,85447,LAX+ASDEX_20220102_041637_85447,01/02/2022,04:05:35,1641081600.0,1641096335.0,1641096997.0,14735.0,15397.0,662.0,121669,LRC642,A319,J,L,6721,A,LRC,AC,,,,LAX,LAX,25L,14889.0,14906.0,SMR,F/,85447_LRC642
7130,85448,LAX+ASDEX_20220102_041522_85448,01/02/2022,04:08:37,1641081600.0,1641096517.0,1641096922.0,14917.0,15322.0,405.0,121670,AAL504,A321,J,L,4606,A,AAL,AC,,,,LAX,LAX,25L,15047.0,15074.0,SMRMODE_S,F/,85448_AAL504
7131,85453,LAX+ASDEX_20220102_042159_85453,01/02/2022,04:14:08,1641081600.0,1641096848.0,1641097319.0,15248.0,15719.0,471.0,121675,AAL302,A321,J,L,3047,A,AAL,AC,,,,LAX,LAX,25L,15364.0,15373.0,SMR,F/,85453_AAL302
7132,85457,LAX+ASDEX_20220102_042110_85457,01/02/2022,04:15:50,1641081600.0,1641096950.0,1641097270.0,15350.0,15670.0,320.0,121679,JTL89,C750,J,S,1437,A,JTL,AT,,,,LAX,LAX,25L,15485.0,15501.0,SMRADSB,H/,85457_JTL89
7133,85463,LAX+ASDEX_20220102_042514_85463,01/02/2022,04:17:49,1641081600.0,1641097069.0,1641097514.0,15469.0,15914.0,445.0,121685,UAL2085,B39M,J,L,7320,A,UAL,AC,,,,LAX,LAX,25L,15594.0,15617.0,LAX,F/,85463_UAL2085
7134,85464,LAX+ASDEX_20220102_042610_85464,01/02/2022,04:18:50,1641081600.0,1641097130.0,1641097570.0,15530.0,15970.0,440.0,121686,SWA2970,B38M,J,L,3303,A,SWA,AC,,,,LAX,LAX,24R,15678.0,15696.0,LAX,F/,85464_SWA2970
7135,85472,LAX+ASDEX_20220102_042834_85472,01/02/2022,04:17:12,1641081600.0,1641097032.0,1641097714.0,15432.0,16114.0,682.0,121694,ASA882,B738,J,L,2431,A,ASA,AC,,,,LAX,LAX,24R,15577.0,15601.0,LAX,F/,85472_ASA882
7136,85474,LAX+ASDEX_20220102_042944_85474,01/02/2022,04:20:01,1641081600.0,1641097201.0,1641097784.0,15601.0,16184.0,583.0,121696,TNO1300,B762,J,H,1067,A,TNO,AC,,,,LAX,LAX,25L,15748.0,15766.0,LAX,C/,85474_TNO1300
7137,85475,LAX+ASDEX_20220102_043215_85475,01/02/2022,04:20:43,1641081600.0,1641097243.0,1641097935.0,15643.0,16335.0,692.0,121697,HAL34,A332,J,H,2434,A,HAL,AC,,,,LAX,LAX,24R,15800.0,15827.0,MODE_S,B/,85475_HAL34
7138,85476,LAX+ASDEX_20220102_043021_85476,01/02/2022,04:22:32,1641081600.0,1641097352.0,1641097821.0,15752.0,16221.0,469.0,121698,EVA016,B77W,J,H,1110,A,EVA,AC,,,,LAX,LAX,24R,15904.0,15929.0,LAX,B/,85476_EVA016
7139,85477,LAX+ASDEX_20220102_043156_85477,01/02/2022,04:23:00,1641081600.0,1641097380.0,1641097916.0,15780.0,16316.0,536.0,121699,AAL58,A21N,J,L,2441,A,AAL,AC,,,,LAX,LAX,25L,15924.0,15947.0,LAX,F/,85477_AAL58
7140,85480,LAX+ASDEX_20220102_043153_85480,01/02/2022,04:24:20,1641081600.0,1641097460.0,1641097913.0,15860.0,16313.0,453.0,121702,AAL2801,A321,J,L,6153,A,AAL,AC,,,,LAX,LAX,25L,15995.0,16018.0,LAX,F/,85480_AAL2801
7141,85482,LAX+ASDEX_20220102_043529_85482,01/02/2022,04:24:51,1641081600.0,1641097491.0,1641098129.0,15891.0,16529.0,638.0,121704,DAL498,A321,J,L,3521,A,DAL,AC,,,,LAX,LAX,24R,16047.0,16071.0,SMRADSB,F/,85482_DAL498
7142,85483,LAX+ASDEX_20220102_043318_85483,01/02/2022,04:26:48,1641081600.0,1641097608.0,1641097998.0,16008.0,16398.0,390.0,121705,JBU2798,A320,J,L,6745,A,JBU,AC,,,,LAX,LAX,25L,16145.0,16167.0,LAX,F/,85483_JBU2798
7143,85488,LAX+ASDEX_20220102_044002_85488,01/02/2022,04:28:31,1641081600.0,1641097711.0,1641098402.0,16111.0,16802.0,691.0,121710,DAL355,B752,J,F,2436,A,DAL,AC,,,,LAX,LAX,25L,16247.0,16265.0,LAX,E/,85488_DAL355
7144,85489,LAX+ASDEX_20220102_043822_85489,01/02/2022,04:29:44,1641081600.0,1641097784.0,1641098302.0,16184.0,16702.0,518.0,121711,SWA1061,B38M,J,L,6367,A,SWA,AC,,,,LAX,LAX,24R,16330.0,16347.0,LAX,F/,85489_SWA1061
7145,85490,LAX+ASDEX_20220102_044108_85490,01/02/2022,04:30:10,1641081600.0,1641097810.0,1641098468.0,16210.0,16868.0,658.0,121712,UAL1553,B738,J,L,4630,A,UAL,AC,,,,LAX,LAX,25L,16338.0,16365.0,LAX,F/,85490_UAL1553
7146,85492,LAX+ASDEX_20220102_043939_85492,01/02/2022,04:33:43,1641081600.0,1641098023.0,1641098379.0,16423.0,16779.0,356.0,121714,EJM4,GLF6,J,L,6056,A,EJM,AT,,,,LAX,LAX,25L,16574.0,16600.0,SMRADSB,F/,85492_EJM4
7147,85493,LAX+ASDEX_20220102_044226_85493,01/02/2022,04:28:02,1641081600.0,1641097682.0,1641098546.0,16082.0,16946.0,864.0,121715,AFR076,B772,J,H,2413,A,AFR,AC,,,,LAX,LAX,24R,16224.0,16242.0,LAX,B/,85493_AFR076
7148,85494,LAX+ASDEX_20220102_044230_85494,01/02/2022,04:31:50,1641081600.0,1641097910.0,1641098550.0,16310.0,16950.0,640.0,121716,LRC604,A319,J,L,4634,A,LRC,AC,,,,LAX,LAX,25L,16451.0,16474.0,ADSB,F/,85494_LRC604
7149,85495,LAX+ASDEX_20220102_044216_85495,01/02/2022,04:31:51,1641081600.0,1641097911.0,1641098536.0,16311.0,16936.0,625.0,121717,UAL2061,B739,J,L,6135,A,UAL,AC,,,,LAX,LAX,24R,16456.0,16481.0,LAX,F/,85495_UAL2061
7150,85496,LAX+ASDEX_20220102_044521_85496,01/02/2022,04:33:04,1641081600.0,1641097984.0,1641098721.0,16384.0,17121.0,737.0,121718,SKW3489,E75L,J,L,3635,A,SKW,AC,,,,LAX,LAX,24R,16543.0,16549.0,LAX,G/,85496_SKW3489
7151,85497,LAX+ASDEX_20220102_044616_85497,01/02/2022,04:35:35,1641081600.0,1641098135.0,1641098776.0,16535.0,17176.0,641.0,121720,AAL2511,A321,J,L,6073,A,AAL,AC,,,,LAX,LAX,24R,16684.0,16701.0,SMR,F/,85497_AAL2511
7152,85498,LAX+ASDEX_20220102_044657_85498,01/02/2022,04:37:36,1641081600.0,1641098256.0,1641098817.0,16656.0,17217.0,561.0,121721,ASA441,B739,J,L,6117,A,ASA,AC,,,,LAX,LAX,25L,16787.0,16809.0,LAX,F/,85498_ASA441
7153,85505,LAX+ASDEX_20220102_044735_85505,01/02/2022,04:39:33,1641081600.0,1641098373.0,1641098855.0,16773.0,17255.0,482.0,121728,ASA331,B739,J,L,3015,A,ASA,AC,,,,LAX,LAX,25L,16895.0,16918.0,LAX,F/,85505_ASA331
7154,85506,LAX+ASDEX_20220102_045001_85506,01/02/2022,04:42:38,1641081600.0,1641098558.0,1641099001.0,16958.0,17401.0,443.0,121729,AAL1209,A21N,J,L,1536,A,AAL,AC,,,,LAX,LAX,25L,17098.0,17121.0,LAX,F/,85506_AAL1209
7155,85511,LAX+ASDEX_20220102_045605_85511,01/02/2022,04:38:42,1641081600.0,1641098322.0,1641099365.0,16722.0,17765.0,1043.0,121734,SKW3393,E75L,J,L,3360,A,SKW,AC,,,,LAX,LAX,24R,16886.0,16894.0,LAX,G/,85511_SKW3393
7156,85512,LAX+ASDEX_20220102_045439_85512,01/02/2022,04:40:35,1641081600.0,1641098435.0,1641099279.0,16835.0,17679.0,844.0,121735,SKW5826,E75L,J,L,3114,A,SKW,AC,,,,LAX,LAX,24R,16989.0,16995.0,SMR,G/,85512_SKW5826
7157,85513,LAX+ASDEX_20220102_045223_85513,01/02/2022,04:42:01,1641081600.0,1641098521.0,1641099143.0,16921.0,17543.0,622.0,121736,SKW4097,E75L,J,L,3241,A,SKW,AC,,,,LAX,LAX,24R,17077.0,17104.0,LAX,G/,85513_SKW4097
7158,85515,LAX+ASDEX_20220102_045410_85515,01/02/2022,04:45:02,1641081600.0,1641098702.0,1641099250.0,17102.0,17650.0,548.0,121738,NKS141,A20N,J,L,7077,A,NKS,AC,,,,LAX,LAX,25L,17249.0,17270.0,LAX,F/,85515_NKS141
7159,85516,LAX+ASDEX_20220102_045523_85516,01/02/2022,04:47:31,1641081600.0,1641098851.0,1641099323.0,17251.0,17723.0,472.0,121739,ASA1335,B739,J,L,3757,A,ASA,AC,,,,LAX,LAX,25L,17380.0,17395.0,LAX,F/,85516_ASA1335
7160,85520,LAX+ASDEX_20220102_045808_85520,01/02/2022,04:49:23,1641081600.0,1641098963.0,1641099488.0,17363.0,17888.0,525.0,121743,UAL1190,B789,J,H,1433,A,UAL,AC,,,,LAX,LAX,25L,17495.0,17518.0,LAX,B/,85520_UAL1190
7161,85523,LAX+ASDEX_20220102_050143_85523,01/02/2022,04:54:14,1641081600.0,1641099254.0,1641099703.0,17654.0,18103.0,449.0,121746,UAL333,B753,J,F,1452,A,UAL,AC,,,,LAX,LAX,25L,17784.0,17810.0,LAX,E/,85523_UAL333
7162,85530,LAX+ASDEX_20220102_050257_85530,01/02/2022,04:55:49,1641081600.0,1641099349.0,1641099777.0,17749.0,18177.0,428.0,121753,UAL1993,B739,J,L,4632,A,UAL,AC,,,,LAX,LAX,25L,17880.0,17904.0,SMRADSB,F/,85530_UAL1993
7163,85532,LAX+ASDEX_20220102_050813_85532,01/02/2022,04:56:12,1641081600.0,1641099372.0,1641100093.0,17772.0,18493.0,721.0,121755,AAL616,B789,J,H,3430,A,AAL,AC,,,,LAX,LAX,24R,17915.0,17939.0,SMRADSB,B/,85532_AAL616
7164,85534,LAX+ASDEX_20220102_050534_85534,01/02/2022,04:58:33,1641081600.0,1641099513.0,1641099934.0,17913.0,18334.0,421.0,121757,SWA3526,B737,J,L,4631,A,SWA,AC,,,,LAX,LAX,24R,18071.0,18089.0,LAX,F/,85534_SWA3526
7165,85536,LAX+ASDEX_20220102_051042_85536,01/02/2022,05:01:22,1641081600.0,1641099682.0,1641100242.0,18082.0,18642.0,560.0,121759,UAL1067,B738,J,L,1314,A,UAL,AC,,,,LAX,LAX,25L,18206.0,18223.0,LAX,F/,85536_UAL1067
7166,85539,LAX+ASDEX_20220102_051612_85539,01/02/2022,04:43:53,1641081600.0,1641098633.0,1641100572.0,17033.0,18972.0,1939.0,121762,DAL495,B753,J,F,2435,A,DAL,AC,,,,LAX,LAX,24R,17178.0,17204.0,SMR,E/,85539_DAL495
7167,85540,LAX+ASDEX_20220102_051523_85540,01/02/2022,04:53:20,1641081600.0,1641099200.0,1641100523.0,17600.0,18923.0,1323.0,121763,DAL2220,B739,J,L,7457,A,DAL,AC,,,,LAX,LAX,24R,17746.0,17775.0,LAX,F/,85540_DAL2220
7168,85542,LAX+ASDEX_20220102_051440_85542,01/02/2022,04:57:14,1641081600.0,1641099434.0,1641100480.0,17834.0,18880.0,1046.0,121765,UAL798,B738,J,L,2125,A,UAL,AC,,,,LAX,LAX,25L,17965.0,17991.0,LAX,F/,85542_UAL798
7169,85543,LAX+ASDEX_20220102_051217_85543,01/02/2022,05:03:25,1641081600.0,1641099805.0,1641100337.0,18205.0,18737.0,532.0,121766,UAL1277,B739,J,L,6101,A,UAL,AC,,,,LAX,LAX,25L,18330.0,18346.0,LAX,F/,85543_UAL1277
7170,85552,LAX+ASDEX_20220102_052232_85552,01/02/2022,05:09:15,1641081600.0,1641100155.0,1641100952.0,18555.0,19352.0,797.0,121775,SKW4759,E75L,J,L,6665,A,SKW,AC,,,,LAX,LAX,24R,18715.0,18724.0,LAX,G/,85552_SKW4759
7171,85554,LAX+ASDEX_20220102_051749_85554,01/02/2022,05:10:47,1641081600.0,1641100247.0,1641100669.0,18647.0,19069.0,422.0,121777,AAL1113,B738,J,L,540,A,AAL,AC,,,,LAX,LAX,25L,18775.0,18804.0,SMR,F/,85554_AAL1113
7172,85556,LAX+ASDEX_20220102_051942_85556,01/02/2022,05:12:19,1641081600.0,1641100339.0,1641100782.0,18739.0,19182.0,443.0,121779,AAL162,A21N,J,L,2447,A,AAL,AC,,,,LAX,LAX,25L,18877.0,18899.0,LAX,F/,85556_AAL162
7173,85557,LAX+ASDEX_20220102_052348_85557,01/02/2022,05:14:03,1641081600.0,1641100443.0,1641101028.0,18843.0,19428.0,585.0,121780,UAL743,B739,J,L,757,A,UAL,AC,,,,LAX,LAX,25L,18970.0,18994.0,LAX,F/,85557_UAL743
7174,85560,LAX+ASDEX_20220102_052655_85560,01/02/2022,05:19:19,1641081600.0,1641100759.0,1641101215.0,19159.0,19615.0,456.0,121784,UAL706,B39M,J,L,2472,A,UAL,AC,,,,LAX,LAX,25L,19282.0,19304.0,LAX,F/,85560_UAL706
7175,85567,LAX+ASDEX_20220102_053123_85567,01/02/2022,05:20:02,1641081600.0,1641100802.0,1641101483.0,19202.0,19883.0,681.0,121791,SKW5864,CRJ2,J,L,3272,A,SKW,AC,,,,LAX,LAX,24R,19351.0,19375.0,LAX,G/,85567_SKW5864
7176,85571,LAX+ASDEX_20220102_053448_85571,01/02/2022,05:19:33,1641081600.0,1641100773.0,1641101688.0,19173.0,20088.0,915.0,121795,CKS258A,B77L,J,H,1120,A,CKS,AC,,,,LAX,LAX,25L,19642.0,19650.0,SMR,B/,85571_CKS258A
7177,85574,LAX+ASDEX_20220102_053451_85574,01/02/2022,05:27:11,1641081600.0,1641101231.0,1641101691.0,19631.0,20091.0,460.0,121798,SKW3141,CRJ7,J,L,6602,A,SKW,AC,,,,LAX,LAX,25L,19771.0,19793.0,LAX,G/,85574_SKW3141
7178,85577,LAX+ASDEX_20220102_053549_85577,01/02/2022,05:30:53,1641081600.0,1641101453.0,1641101749.0,19853.0,20149.0,296.0,121801,N1759C,GLF5,J,L,1426,A,GA.N,GA,,,,LAX,LAX,25L,19995.0,20023.0,LAX,F/,85577_N1759C
7179,85578,LAX+ASDEX_20220102_053921_85578,01/02/2022,05:22:21,1641081600.0,1641100941.0,1641101961.0,19341.0,20361.0,1020.0,121802,SCX8502,B738,J,L,2471,A,SCX,AC,,,,LAX,LAX,24R,19612.0,19636.0,SMRADSB,F/,85578_SCX8502
7180,85580,LAX+ASDEX_20220102_054038_85580,01/02/2022,05:29:07,1641081600.0,1641101347.0,1641102038.0,19747.0,20438.0,691.0,121804,AAL820,A321,J,L,2635,A,AAL,AC,,,,LAX,LAX,25L,19877.0,19897.0,LAX,F/,85580_AAL820
7181,85582,LAX+ASDEX_20220102_053921_85582,01/02/2022,05:31:38,1641081600.0,1641101498.0,1641101961.0,19898.0,20361.0,463.0,121806,CCA625,A359,J,H,3477,A,CCA,AC,,,,LAX,LAX,24R,20056.0,20078.0,LAX,B/,85582_CCA625
7182,85588,LAX+ASDEX_20220102_054216_85588,01/02/2022,05:35:09,1641081600.0,1641101709.0,1641102136.0,20109.0,20536.0,427.0,121812,SWA2206,B738,J,L,3260,A,SWA,AC,,,,LAX,LAX,24R,20258.0,20278.0,LAX,F/,85588_SWA2206
7183,85593,LAX+ASDEX_20220102_055144_85593,01/02/2022,05:39:28,1641081600.0,1641101968.0,1641102704.0,20368.0,21104.0,736.0,121817,TAI528,A320,J,L,4646,A,TAI,AC,,,,LAX,LAX,25L,20503.0,20526.0,LAX,F/,85593_TAI528
7184,85594,LAX+ASDEX_20220102_055200_85594,01/02/2022,05:42:05,1641081600.0,1641102125.0,1641102720.0,20525.0,21120.0,595.0,121818,DAL995,B752,J,F,3660,A,DAL,AC,,,,LAX,LAX,24R,20678.0,20700.0,LAX,E/,85594_DAL995
7185,85597,LAX+ASDEX_20220102_055011_85597,01/02/2022,05:43:19,1641081600.0,1641102199.0,1641102611.0,20599.0,21011.0,412.0,121821,UAL1775,B39M,J,L,3524,A,UAL,AC,,,,LAX,LAX,25L,20725.0,20748.0,LAX,F/,85597_UAL1775
7186,85598,LAX+ASDEX_20220102_055312_85598,01/02/2022,05:21:53,1641081600.0,1641100913.0,1641102792.0,19313.0,21192.0,1879.0,121822,SKW6316,E75L,J,L,1134,A,SKW,AC,,,,LAX,LAX,25L,19452.0,19460.0,LAX,G/,85598_SKW6316
7187,85599,LAX+ASDEX_20220102_055405_85599,01/02/2022,05:23:17,1641081600.0,1641100997.0,1641102845.0,19397.0,21245.0,1848.0,121823,ASA219,B738,J,L,7310,A,ASA,AC,,,,LAX,LAX,25L,19522.0,19549.0,LAX,F/,85599_ASA219
7188,85600,LAX+ASDEX_20220102_055606_85600,01/02/2022,05:32:35,1641081600.0,1641101555.0,1641102966.0,19955.0,21366.0,1411.0,121824,NKS267,A20N,J,L,3677,A,NKS,AC,,,,LAX,LAX,25L,20099.0,20121.0,LAX,F/,85600_NKS267
7189,85601,LAX+ASDEX_20220102_055315_85601,01/02/2022,05:37:36,1641081600.0,1641101856.0,1641102795.0,20256.0,21195.0,939.0,121825,ACA793,A321,J,L,2271,A,ACA,AC,,,,LAX,LAX,25L,20385.0,20408.0,LAX,F/,85601_ACA793
7190,85602,LAX+ASDEX_20220102_055415_85602,01/02/2022,05:40:18,1641081600.0,1641102018.0,1641102855.0,20418.0,21255.0,837.0,121826,SKW5575,E75L,J,L,2605,A,SKW,AC,,,,LAX,LAX,24R,20571.0,20597.0,LAX,G/,85602_SKW5575
7191,85605,LAX+ASDEX_20220102_055505_85605,01/02/2022,05:46:40,1641081600.0,1641102400.0,1641102905.0,20800.0,21305.0,505.0,121829,SKW4636,CRJ7,J,L,3711,A,SKW,AC,,,,LAX,LAX,25L,20942.0,20969.0,LAX,G/,85605_SKW4636
7192,85610,LAX+ASDEX_20220102_060001_85610,01/02/2022,05:41:26,1641081600.0,1641102086.0,1641103201.0,20486.0,21601.0,1115.0,121834,AAL584,A321,J,L,3532,A,AAL,AC,,,,LAX,LAX,25L,20619.0,20643.0,LAX,F/,85610_AAL584
7193,85611,LAX+ASDEX_20220102_055834_85611,01/02/2022,05:43:30,1641081600.0,1641102210.0,1641103114.0,20610.0,21514.0,904.0,121835,UAL1205,B39M,J,L,1016,A,UAL,AC,,,,LAX,LAX,24R,20748.0,20773.0,LAX,F/,85611_UAL1205
7194,85612,LAX+ASDEX_20220102_055716_85612,01/02/2022,05:45:15,1641081600.0,1641102315.0,1641103036.0,20715.0,21436.0,721.0,121836,NKS957,A20N,J,L,2752,A,NKS,AC,,,,LAX,LAX,24R,20872.0,20891.0,SMR,F/,85612_NKS957
7195,85613,LAX+ASDEX_20220102_055820_85613,01/02/2022,05:47:08,1641081600.0,1641102428.0,1641103100.0,20828.0,21500.0,672.0,121837,SKW3311,E75L,J,L,3333,A,SKW,AC,,,,LAX,LAX,24R,20989.0,20996.0,LAX,G/,85613_SKW3311
7196,85614,LAX+ASDEX_20220102_060104_85614,01/02/2022,05:48:11,1641081600.0,1641102491.0,1641103264.0,20891.0,21664.0,773.0,121838,VOI916,A21N,J,L,1075,A,VOI,AC,,,,LAX,LAX,25L,21028.0,21055.0,LAX,F/,85614_VOI916
7197,85616,LAX+ASDEX_20220102_060153_85616,01/02/2022,05:51:25,1641081600.0,1641102685.0,1641103313.0,21085.0,21713.0,628.0,121840,TAI520,A320,J,L,4651,A,TAI,AC,,,,LAX,LAX,25L,21215.0,21240.0,LAX,F/,85616_TAI520
7198,85618,LAX+ASDEX_20220102_060242_85618,01/02/2022,05:34:16,1641081600.0,1641101656.0,1641103362.0,20056.0,21762.0,1706.0,121842,UAL1183,B738,J,L,2575,A,UAL,AC,,,,LAX,LAX,25L,20184.0,20212.0,SMR,F/,85618_UAL1183
7199,85620,LAX+ASDEX_20220102_060315_85620,01/02/2022,05:49:44,1641081600.0,1641102584.0,1641103395.0,20984.0,21795.0,811.0,121844,VOI920,A320,J,L,3242,A,VOI,AC,,,,LAX,LAX,25L,21121.0,21144.0,LAX,F/,85620_VOI920
7200,85621,LAX+ASDEX_20220102_060314_85621,01/02/2022,05:50:27,1641081600.0,1641102627.0,1641103394.0,21027.0,21794.0,767.0,121845,AAL117,A321,J,L,2407,A,AAL,AC,,,,LAX,LAX,24R,21177.0,21206.0,LAX,F/,85621_AAL117
7201,85624,LAX+ASDEX_20220102_060550_85624,01/02/2022,05:52:09,1641081600.0,1641102729.0,1641103550.0,21129.0,21950.0,821.0,121848,JBU2531,A320,J,L,6041,A,JBU,AC,,,,LAX,LAX,24R,21280.0,21300.0,LAX,F/,85624_JBU2531
7202,85626,LAX+ASDEX_20220102_060405_85626,01/02/2022,05:55:24,1641081600.0,1641102924.0,1641103445.0,21324.0,21845.0,521.0,121850,AAL1713,A321,J,L,2450,A,AAL,AC,,,,LAX,LAX,25L,21450.0,21478.0,LAX,F/,85626_AAL1713
7203,85627,LAX+ASDEX_20220102_060637_85627,01/02/2022,05:57:01,1641081600.0,1641103021.0,1641103597.0,21421.0,21997.0,576.0,121851,JBU1069,A320,J,L,7015,A,JBU,AC,,,,LAX,LAX,25L,21558.0,21579.0,LAX,F/,85627_JBU1069
7204,85629,LAX+ASDEX_20220102_061232_85629,01/02/2022,04:51:34,1641081600.0,1641099094.0,1641103952.0,17494.0,22352.0,4858.0,121857,DAL622,B739,J,L,6102,A,DAL,AC,,,,LAX,LAX,24R,17636.0,17660.0,LAX,F/,85629_DAL622
7205,85631,LAX+ASDEX_20220102_060730_85631,01/02/2022,05:53:44,1641081600.0,1641102824.0,1641103650.0,21224.0,22050.0,826.0,121859,ASA584,B739,J,L,3501,A,ASA,AC,,,,LAX,LAX,24R,21372.0,21393.0,LAX,F/,85631_ASA584
7206,85633,LAX+ASDEX_20220102_061000_85633,01/02/2022,05:58:15,1641081600.0,1641103095.0,1641103800.0,21495.0,22200.0,705.0,121861,DAL985,A321,J,L,2777,A,DAL,AC,,,,LAX,LAX,24R,21647.0,21674.0,SMR,F/,85633_DAL985
7207,85635,LAX+ASDEX_20220102_060809_85635,01/02/2022,05:59:17,1641081600.0,1641103157.0,1641103689.0,21557.0,22089.0,532.0,121863,UAL633,B39M,J,L,2770,A,UAL,AC,,,,LAX,LAX,25L,21674.0,21698.0,LAX,F/,85635_UAL633
7208,85636,LAX+ASDEX_20220102_061327_85636,01/02/2022,06:00:58,1641081600.0,1641103258.0,1641104007.0,21658.0,22407.0,749.0,121864,CAL5156,B77L,J,H,1123,A,CAL,AC,,,,LAX,LAX,25L,21781.0,21791.0,LAX,B/,85636_CAL5156
7209,85639,LAX+ASDEX_20220102_060722_85639,01/02/2022,06:03:07,1641081600.0,1641103387.0,1641103642.0,21787.0,22042.0,255.0,121867,N781MM,E550,J,S,4612,A,GA.N,GA,,,,LAX,LAX,25L,21925.0,21946.0,SMRMODE_SADSB,H/,85639_N781MM
7210,85642,LAX+ASDEX_20220102_061458_85642,01/02/2022,06:05:11,1641081600.0,1641103511.0,1641104098.0,21911.0,22498.0,587.0,121870,AMX648,B738,J,L,7235,A,AMX,AC,,,,LAX,LAX,25L,22040.0,22059.0,LAX,F/,85642_AMX648
7211,85644,LAX+ASDEX_20220102_061503_85644,01/02/2022,06:07:42,1641081600.0,1641103662.0,1641104103.0,22062.0,22503.0,441.0,121872,VOI926,A320,J,L,2657,A,VOI,AC,,,,LAX,LAX,25L,22201.0,22226.0,MODE_S,F/,85644_VOI926
7212,85653,LAX+ASDEX_20220102_062216_85653,01/02/2022,06:15:07,1641081600.0,1641104107.0,1641104536.0,22507.0,22936.0,429.0,121881,SWA2024,B737,J,L,6505,A,SWA,AC,,,,LAX,LAX,24R,22650.0,22668.0,LAX,F/,85653_SWA2024
7213,85654,LAX+ASDEX_20220102_062712_85654,01/02/2022,06:20:03,1641081600.0,1641104403.0,1641104832.0,22803.0,23232.0,429.0,121882,SWA3763,B737,J,L,2430,A,SWA,AC,,,,LAX,LAX,24R,22953.0,22971.0,SMR,F/,85654_SWA3763
7214,85658,LAX+ASDEX_20220102_063156_85658,01/02/2022,06:24:05,1641081600.0,1641104645.0,1641105116.0,23045.0,23516.0,471.0,121886,ACA783,BCS3,J,L,6541,A,ACA,AC,,,,LAX,LAX,25L,23175.0,23199.0,ADSB,F/,85658_ACA783
7215,85662,LAX+ASDEX_20220102_063619_85662,01/02/2022,06:21:42,1641081600.0,1641104502.0,1641105379.0,22902.0,23779.0,877.0,121890,EVA610,B77L,J,H,1126,A,EVA,AC,,,,LAX,LAX,24R,23044.0,23052.0,SMR,B/,85662_EVA610
7216,85663,LAX+ASDEX_20220102_063529_85663,01/02/2022,06:25:09,1641081600.0,1641104709.0,1641105329.0,23109.0,23729.0,620.0,121891,ASA1092,A320,J,L,3560,A,ASA,AC,,,,LAX,LAX,24R,23251.0,23270.0,SMR,F/,85663_ASA1092
7217,85664,LAX+ASDEX_20220102_063430_85664,01/02/2022,06:25:31,1641081600.0,1641104731.0,1641105270.0,23131.0,23670.0,539.0,121892,SCX425,B738,J,L,6011,A,SCX,AC,,,,LAX,LAX,25L,23253.0,23282.0,LAX,F/,85664_SCX425
7218,85665,LAX+ASDEX_20220102_063534_85665,01/02/2022,06:28:43,1641081600.0,1641104923.0,1641105334.0,23323.0,23734.0,411.0,121893,AAL1164,A319,J,L,2772,A,AAL,AC,,,,LAX,LAX,25L,23465.0,23486.0,LAX,F/,85665_AAL1164
7219,85668,LAX+ASDEX_20220102_064507_85668,01/02/2022,06:22:16,1641081600.0,1641104536.0,1641105907.0,22936.0,24307.0,1371.0,121896,DAL696,B739,J,L,6075,A,DAL,AC,,,,LAX,LAX,25L,23057.0,23082.0,SMR,F/,85668_DAL696
7220,85669,LAX+ASDEX_20220102_064547_85669,01/02/2022,06:27:12,1641081600.0,1641104832.0,1641105947.0,23232.0,24347.0,1115.0,121897,AAL482,A321,J,L,7210,A,AAL,AC,,,,LAX,LAX,25L,23363.0,23385.0,LAX,F/,85669_AAL482
7221,85671,LAX+ASDEX_20220102_064406_85671,01/02/2022,06:31:35,1641081600.0,1641105095.0,1641105846.0,23495.0,24246.0,751.0,121899,UAL466,B738,J,L,7217,A,UAL,AC,,,,LAX,LAX,25L,23618.0,23643.0,LAX,F/,85671_UAL466
7222,85673,LAX+ASDEX_20220102_064106_85673,01/02/2022,06:33:05,1641081600.0,1641105185.0,1641105666.0,23585.0,24066.0,481.0,121901,SWA3337,B738,J,L,2225,A,SWA,AC,,,,LAX,LAX,24R,23722.0,23741.0,LAX,F/,85673_SWA3337
7223,85675,LAX+ASDEX_20220102_064224_85675,01/02/2022,06:35:43,1641081600.0,1641105343.0,1641105744.0,23743.0,24144.0,401.0,121903,JBU101,A321,J,L,6601,A,JBU,AC,,,,LAX,LAX,25L,23867.0,23895.0,LAX,F/,85675_JBU101
7224,85677,LAX+ASDEX_20220102_064733_85677,01/02/2022,06:29:50,1641081600.0,1641104990.0,1641106053.0,23390.0,24453.0,1063.0,121905,SKW5498,E75L,J,L,3717,A,SKW,AC,,,,LAX,LAX,24R,23552.0,23587.0,LAX,G/,85677_SKW5498
7225,85678,LAX+ASDEX_20220102_064726_85678,01/02/2022,06:34:36,1641081600.0,1641105276.0,1641106046.0,23676.0,24446.0,770.0,121906,SKW3059,CRJ7,J,L,3506,A,SKW,AC,,,,LAX,LAX,24R,23844.0,23863.0,SMRMODE_SADSB,G/,85678_SKW3059
